sample	percent_gc	mean_seq_len	n_read_pairs	percent_duplicates	n_bases_approx	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	stage
HTP_11_17_2020_INF_unenriched	47	85.57027403165597	16353950	77.11655855191013	2800000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
HTP_11_24_2020_INF_unenriched	48	81.98064288691353	11017552	73.59332374703128	1823000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
HTP_11_3_2020_INF_unenriched	49	82.61110017018595	11506238	74.0535867456519	1918600000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
HTP_12_01_2020_INF_unenriched	47	83.26659520221432	11881898	75.29565876725098	1996900000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
HTP_12_04_2020_INF_unenriched	50	80.96589232948263	10846739	73.89727744758642	1772400000	pass/pass	pass/pass	fail/warn	warn/warn	pass/pass	warn/warn	fail/fail	pass/warn	pass/pass	cleaned
HTP_12_15_2020_INF_unenriched	49	84.43071788254812	11935100	75.69297848596565	2000000000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
HTP_12_22_2020_INF_unenriched	49	77.15740346181713	8840155	69.51071009996026	1376600000	pass/pass	pass/pass	fail/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
HTP_12_29_2020_INF_unenriched	48.5	81.5192961678531	11481658	72.47898525248903	1888800000	pass/pass	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	fail/fail	pass/warn	pass/pass	cleaned
HTP_8_11_2020_INF_unenriched	51	93.47754004770945	3303747	43.50281708583461	617100000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
HTP_8_18_2020_INF_unenriched	51	96.41443848349533	2788333	38.76603824807981	537200000	pass/fail	pass/pass	fail/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
HTP_8_25_2020_INF_unenriched	53	110.37795290777626	3473737	22.960197648038495	766300000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
HTP_9_01_2020_INF_unenriched	50.5	98.79443327588973	3588448	33.96149515840729	708400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
HTP_9_08_2020_INF_unenriched	52	108.20185409569191	3531479	24.372942770769505	763700000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
HTP_9_15_2020_INF_unenriched	49.5	105.48821798060986	3565730	39.11944135394868	751800000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
HTP_9_22_2020_INF_unenriched	47	84.20617507922995	12878021	77.44661438352753	2000000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
HTP_9_29_2020_INF_unenriched	49	82.57373800926204	13595702	81.0051353512986	2200000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
JWPCP_10_06_2020_INF_unenriched	51.5	70.2675219562239	4811392	69.91942095150759	675100000	pass/fail	pass/pass	fail/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_10_13_2020_INF_unenriched	51	68.07293353767619	4204698	64.80865497757065	571300000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_11_10_2020_INF_unenriched	52	73.23137188594376	9657902	82.65670496270383	1426800000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_11_17_2020_INF_unenriched	51	73.67173433490548	12690715	74.9517718750185	1886500000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_11_3_2020_INF_unenriched	53	71.84772887049769	11211646	80.89535261963636	1625200000	pass/pass	pass/pass	fail/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_8_11_2020_INF_unenriched	51	81.26187189707579	2096611	58.14441239508721	340200000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_8_18_2020_INF_unenriched	51	69.99660422607218	4037224	69.64511915564181	564100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_8_25_2020_INF_unenriched	51	71.24552907016218	3166735	61.55399242178531	450400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_9_01_2020_INF_unenriched	51	76.35062185781734	3613929	63.12769970021283	551200000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_9_08_2020_INF_unenriched	51	104.28826186568742	4000295	14.334854434487461	833800000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
JWPCP_9_15_2020_INF_unenriched	51	115.66093814906161	4222442	8.060008329115355	976300000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
JWPCP_9_22_2020_INF_unenriched	51.5	66.40415939308531	4488275	67.39953482216556	594900000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JWPCP_9_29_2020_INF_unenriched	52	67.58491668681873	10143713	83.67128193939222	1383100000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
JW_10_20_2020_INF_unenriched	50	106.19254336329297	4341287	18.81352919183255	921400000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
JW_10_27_2020_INF_unenriched	50	86.46800962337738	2366321	44.31319257281402	408700000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
NC_10_09_2020_INF_unenriched	51	68.17173140257336	4873107	60.65334290943748	663000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	warn/pass	pass/pass	cleaned
NC_10_23_2020_INF_unenriched	46	106.93527824533464	4104076	25.64499329651705	877200000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
NC_11_6_2020_INF_unenriched	50	75.20739123846027	12412453	78.84336214051106	1883800000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
NC_8_14_2020_INF_unenriched	51	76.9535598736442	4079274	62.68678076323147	627000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
NC_8_28_2020_INF_unenriched	50.5	99.53581914371091	3448882	12.307213182111703	686000000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
NC_9_11_2020_INF_unenriched	48	102.3905403044607	2890685	17.46773256885828	591500000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
NC_9_25_2020_INF_unenriched	53	68.42075669764469	9652759	82.07440581451354	1332400000	pass/pass	pass/pass	fail/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
OC_10_07_2020_INF_unenriched	49	84.61028793189655	3867998	37.91420900381403	653700000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
OC_10_21_2020_unenriched	48	95.08204619644502	2405986	27.50827707490877	457100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
OC_11_11_2020_INF_unenriched	50	79.45782803204183	11641157	77.1655208999396	1866800000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
OC_11_18_2020_INF_unenriched	50	81.09190662408658	10500995	74.88020716651681	1718700000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	pass/warn	pass/pass	cleaned
OC_11_25_2020_INF_unenriched	47	77.13682673690546	9387025	75.01180876261446	1461300000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
OC_11_4_2020_INF_unenriched	52	74.05579198558061	8565137	76.96537258324449	1279900000	pass/pass	pass/pass	fail/warn	warn/warn	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
OC_11_9_2020_INF_unenriched	50	75.08326433941008	10595136	78.2700460139892	1605400000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
OC_12_14_2020_INF_unenriched	48	77.69980061255784	9815563	75.73506371757026	1539300000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
OC_12_21_2020_INF_unenriched	49	71.4302171588163	9807891	75.50833233772906	1414000000	pass/pass	pass/pass	fail/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/warn	pass/pass	cleaned
OC_8_12_2020_INF_unenriched	51	70.23648948900275	1289459	56.67364271995846	180700000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
OC_8_19_2020_INF_unenriched	50.5	68.38736569725636	3166633	61.980894781647166	432100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
OC_8_26_2020_INF_unenriched	51	67.33517897083172	3270505	63.591668401890104	439500000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
OC_9_02_2020_INF_unenriched	51	96.54324336541396	3672309	14.02025106259984	708400000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
OC_9_03_2020_INF_unenriched	47	106.02129487507065	4849101	9.577553055147064	1027500000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
OC_9_16_2020_INF_unenriched	48	105.12382649989311	1323711	3.767759295875159	278000000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
OC_9_23_2020_INF_unenriched	51	64.95145876791796	4490399	63.90156865683178	582000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
OC_9_30_2020_INF_unenriched	51	68.85092222754889	3571136	61.055036441990225	490800000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
PL_01_03_2021_INF_unenriched	49	75.44793811132088	10119072	77.39213024121156	1540900000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
PL_01_04_2021_INF_unenriched	50	72.90062298580392	10159140	75.95233920481752	1494800000	pass/pass	pass/pass	fail/warn	pass/pass	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
PL_10_22_2020_INF_unenriched	51.5	66.91092800312197	3838597	66.77518140462918	512700000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
PL_11_29_2020_INF_unenriched	44	81.9039110463647	10090650	77.5379240829466	1668100000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
PL_11_30_2020_INF_unenriched	42	84.50660033982722	10748992	81.95809291823514	1833600000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
PL_11_5_2020_INF_unenriched	52	69.94478892750404	8136991	78.44635773066318	1148200000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
PL_12_14_2020_INF_unenriched	48	78.29734010439745	10284351	78.6145205140401	1625300000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
PL_12_22_2020_INF_unenriched	48	77.73000807231818	9312071	77.15220149532965	1461000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
PL_12_28_2020_INF_unenriched	48	76.31238460670147	8805754	62.917867431070974	1356300000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
PL_8_13_2020_INF_unenriched	51	68.77902627536609	3768663	64.51988064528186	517400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
PL_8_27_2020_INF_unenriched	52	70.32589497446389	3386186	67.07491730209581	475400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
PL_9_10_2020_INF_unenriched	50	100.05246925995036	4400367	26.939411027498466	879900000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
PL_9_24_2020_INF_unenriched	51	68.16754765431479	3821847	60.753033781115676	520000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
SB_10_08_2020_INF_unenriched	47	80.61945537931825	11229871	78.08881291177295	1827200000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
SB_10_22_2020_INF_unenriched	48	89.09792063727994	3410997	42.803695205723926	607100000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
SB_11_5_2020_INF_unenriched	47	83.07982524978621	11360215	73.62355053728004	1905000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
SB_8_13_2020_INF_unenriched	48.5	102.0413856235212	2768703	18.976185499125343	564500000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
SB_8_27_2020_INF_unenriched	49	102.76425899810306	3188811	27.429953992704995	654800000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
SB_9_10_2020_INF_unenriched	47	100.78072979937048	2725571	32.504305865048025	548900000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
SB_9_24_2020_INF_unenriched	47	112.8554994787991	6486942	9.61370044856723	1463500000	pass/fail	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
SJ_10_07_2020_INF_unenriched	49	87.28531809445161	4591938	37.337465140145014	800800000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
SJ_10_14_2020_INF_unenriched	47	103.88515261256879	5237642	20.541551172003857	1087500000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
SJ_10_21_2020_INF_unenriched	47	102.09310617525533	4174127	23.24156896744904	851700000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
SJ_10_28_2020_INF_unenriched	50	101.17489715569323	4584843	54.01514729950476	927000000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/warn	pass/pass	pass/pass	cleaned
SJ_11_11_2020_INF_unenriched	51	83.06949220186866	11578479	80.32373043162801	1941300000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
SJ_11_18_2020_INF_unenriched	51	82.4020599013029	13129464	78.91384630784188	2000000000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
SJ_11_4_2020_INF_unenriched	50	81.37576419117744	10210305	75.57144016920125	1676800000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
SJ_8_12_2020_INF_unenriched	48	97.1658038628114	3226303	44.35120655214732	626400000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
SJ_8_19_2020_INF_unenriched	48	96.04065080325924	2991749	33.598199159581426	574200000	pass/fail	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
SJ_8_26_2020_INF_unenriched	49	93.65154518944784	3094572	48.45985788057165	579000000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	fail/warn	pass/pass	pass/pass	cleaned
SJ_9_02_2020_INF_unenriched	48	96.08392329082469	3026913	24.145705197534845	581100000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
SJ_9_09_2020_INF_unenriched	48	100.58633534204598	3172015	28.6340224058927	637500000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
SJ_9_16_2020_INF_unenriched	49.5	94.73602906452018	3811520	43.311845242261214	721500000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
SJ_9_23_2020_INF_unenriched	50	78.3876712263104	10222363	75.18924170229477	1617100000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
SJ_9_30_2020_INF_unenriched	48.5	110.99242634163608	2796865	15.26719429583462	620300000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
