mean_phred_score	n_sequences	sample	read_pair	stage
26	979931	SRR12204849	2	dedup
27	1122549	SRR12204849	2	dedup
28	1280640	SRR12204849	2	dedup
29	1450531	SRR12204849	2	dedup
30	1635462	SRR12204849	2	dedup
31	1818883	SRR12204849	2	dedup
32	1993590	SRR12204849	2	dedup
33	2166730	SRR12204849	2	dedup
34	2325089	SRR12204849	2	dedup
35	2486267	SRR12204849	2	dedup
36	2672740	SRR12204849	2	dedup
37	2926030	SRR12204849	2	dedup
38	3326261	SRR12204849	2	dedup
39	3960938	SRR12204849	2	dedup
40	2803417	SRR12204849	2	dedup
25	132223	SRR12204850	1	dedup
26	255245	SRR12204850	1	dedup
27	455621	SRR12204850	1	dedup
28	758171	SRR12204850	1	dedup
29	1178191	SRR12204850	1	dedup
30	1711441	SRR12204850	1	dedup
31	2324363	SRR12204850	1	dedup
32	2964748	SRR12204850	1	dedup
33	3620417	SRR12204850	1	dedup
34	4247056	SRR12204850	1	dedup
35	4750480	SRR12204850	1	dedup
36	4837815	SRR12204850	1	dedup
37	4102265	SRR12204850	1	dedup
38	2960299	SRR12204850	1	dedup
39	1494893	SRR12204850	1	dedup
40	78255	SRR12204850	1	dedup
25	952297	SRR12204850	2	dedup
26	1093248	SRR12204850	2	dedup
27	1251065	SRR12204850	2	dedup
28	1428847	SRR12204850	2	dedup
29	1626041	SRR12204850	2	dedup
30	1829763	SRR12204850	2	dedup
31	2037906	SRR12204850	2	dedup
32	2235702	SRR12204850	2	dedup
33	2418050	SRR12204850	2	dedup
34	2585088	SRR12204850	2	dedup
35	2748613	SRR12204850	2	dedup
36	2919260	SRR12204850	2	dedup
37	3134471	SRR12204850	2	dedup
38	3452054	SRR12204850	2	dedup
39	3813033	SRR12204850	2	dedup
40	2346045	SRR12204850	2	dedup
25	38522	SRR12204851	1	dedup
26	90165	SRR12204851	1	dedup
27	184138	SRR12204851	1	dedup
28	338352	SRR12204851	1	dedup
29	551064	SRR12204851	1	dedup
30	747497	SRR12204851	1	dedup
31	886556	SRR12204851	1	dedup
32	953329	SRR12204851	1	dedup
33	985416	SRR12204851	1	dedup
34	1046652	SRR12204851	1	dedup
35	1510667	SRR12204851	1	dedup
36	6288780	SRR12204851	1	dedup
37	2113317	SRR12204851	1	dedup
25	153939	SRR12204851	2	dedup
26	223216	SRR12204851	2	dedup
27	303457	SRR12204851	2	dedup
28	407964	SRR12204851	2	dedup
29	550701	SRR12204851	2	dedup
30	715902	SRR12204851	2	dedup
31	909159	SRR12204851	2	dedup
32	1104906	SRR12204851	2	dedup
33	1306000	SRR12204851	2	dedup
34	1582337	SRR12204851	2	dedup
35	2492455	SRR12204851	2	dedup
36	5480085	SRR12204851	2	dedup
37	504334	SRR12204851	2	dedup
24	2	SRR12204734	1	ribo_initial
25	76870	SRR12204734	1	ribo_initial
26	167389	SRR12204734	1	ribo_initial
27	333163	SRR12204734	1	ribo_initial
28	612466	SRR12204734	1	ribo_initial
29	1049870	SRR12204734	1	ribo_initial
30	1658435	SRR12204734	1	ribo_initial
31	2540699	SRR12204734	1	ribo_initial
32	3775423	SRR12204734	1	ribo_initial
33	5320318	SRR12204734	1	ribo_initial
34	6819407	SRR12204734	1	ribo_initial
35	7884869	SRR12204734	1	ribo_initial
36	9538403	SRR12204734	1	ribo_initial
37	1077841	SRR12204734	1	ribo_initial
24	4	SRR12204734	2	ribo_initial
25	770879	SRR12204734	2	ribo_initial
26	1046971	SRR12204734	2	ribo_initial
27	1453955	SRR12204734	2	ribo_initial
28	2000212	SRR12204734	2	ribo_initial
29	2759816	SRR12204734	2	ribo_initial
30	3663835	SRR12204734	2	ribo_initial
31	4686715	SRR12204734	2	ribo_initial
32	5532466	SRR12204734	2	ribo_initial
33	5727130	SRR12204734	2	ribo_initial
34	4978640	SRR12204734	2	ribo_initial
35	4015761	SRR12204734	2	ribo_initial
36	4053449	SRR12204734	2	ribo_initial
37	165322	SRR12204734	2	ribo_initial
25	55758	SRR12204735	1	ribo_initial
26	127371	SRR12204735	1	ribo_initial
27	234380	SRR12204735	1	ribo_initial
28	374834	SRR12204735	1	ribo_initial
29	545648	SRR12204735	1	ribo_initial
30	715598	SRR12204735	1	ribo_initial
31	873808	SRR12204735	1	ribo_initial
32	1020277	SRR12204735	1	ribo_initial
33	1177412	SRR12204735	1	ribo_initial
34	1426826	SRR12204735	1	ribo_initial
35	2272845	SRR12204735	1	ribo_initial
36	12253023	SRR12204735	1	ribo_initial
37	3436461	SRR12204735	1	ribo_initial
24	5	SRR12204735	2	ribo_initial
25	277647	SRR12204735	2	ribo_initial
26	360557	SRR12204735	2	ribo_initial
27	453141	SRR12204735	2	ribo_initial
28	578340	SRR12204735	2	ribo_initial
29	747036	SRR12204735	2	ribo_initial
30	947763	SRR12204735	2	ribo_initial
31	1192065	SRR12204735	2	ribo_initial
32	1458522	SRR12204735	2	ribo_initial
33	1734258	SRR12204735	2	ribo_initial
34	2048931	SRR12204735	2	ribo_initial
35	3066668	SRR12204735	2	ribo_initial
36	10639796	SRR12204735	2	ribo_initial
37	1009512	SRR12204735	2	ribo_initial
25	70448	SRR12204847	1	ribo_initial
26	159447	SRR12204847	1	ribo_initial
27	309624	SRR12204847	1	ribo_initial
28	529798	SRR12204847	1	ribo_initial
29	799024	SRR12204847	1	ribo_initial
30	1035607	SRR12204847	1	ribo_initial
31	1226240	SRR12204847	1	ribo_initial
32	1364053	SRR12204847	1	ribo_initial
33	1534085	SRR12204847	1	ribo_initial
34	1871099	SRR12204847	1	ribo_initial
35	2934307	SRR12204847	1	ribo_initial
36	7188811	SRR12204847	1	ribo_initial
37	2027394	SRR12204847	1	ribo_initial
24	6	SRR12204847	2	ribo_initial
25	329873	SRR12204847	2	ribo_initial
26	436342	SRR12204847	2	ribo_initial
27	571895	SRR12204847	2	ribo_initial
28	753743	SRR12204847	2	ribo_initial
29	1008218	SRR12204847	2	ribo_initial
30	1317002	SRR12204847	2	ribo_initial
31	1686527	SRR12204847	2	ribo_initial
32	2046106	SRR12204847	2	ribo_initial
33	2314248	SRR12204847	2	ribo_initial
34	2488904	SRR12204847	2	ribo_initial
35	3046020	SRR12204847	2	ribo_initial
36	4849734	SRR12204847	2	ribo_initial
37	201319	SRR12204847	2	ribo_initial
24	1	SRR12204848	1	ribo_initial
25	48280	SRR12204848	1	ribo_initial
26	107777	SRR12204848	1	ribo_initial
27	197981	SRR12204848	1	ribo_initial
28	309237	SRR12204848	1	ribo_initial
29	427030	SRR12204848	1	ribo_initial
30	495711	SRR12204848	1	ribo_initial
31	522818	SRR12204848	1	ribo_initial
32	516891	SRR12204848	1	ribo_initial
33	518087	SRR12204848	1	ribo_initial
34	565580	SRR12204848	1	ribo_initial
35	856132	SRR12204848	1	ribo_initial
36	4778026	SRR12204848	1	ribo_initial
37	984633	SRR12204848	1	ribo_initial
24	1	SRR12204848	2	ribo_initial
25	139225	SRR12204848	2	ribo_initial
26	184224	SRR12204848	2	ribo_initial
27	234276	SRR12204848	2	ribo_initial
28	301520	SRR12204848	2	ribo_initial
29	388363	SRR12204848	2	ribo_initial
30	483414	SRR12204848	2	ribo_initial
31	589209	SRR12204848	2	ribo_initial
32	683362	SRR12204848	2	ribo_initial
33	758352	SRR12204848	2	ribo_initial
34	853304	SRR12204848	2	ribo_initial
35	1363635	SRR12204848	2	ribo_initial
36	4094278	SRR12204848	2	ribo_initial
37	255021	SRR12204848	2	ribo_initial
25	109899	SRR12204849	1	ribo_initial
26	213982	SRR12204849	1	ribo_initial
27	383006	SRR12204849	1	ribo_initial
28	640430	SRR12204849	1	ribo_initial
29	997735	SRR12204849	1	ribo_initial
30	1451538	SRR12204849	1	ribo_initial
31	1966101	SRR12204849	1	ribo_initial
32	2506727	SRR12204849	1	ribo_initial
33	3043717	SRR12204849	1	ribo_initial
34	3567466	SRR12204849	1	ribo_initial
35	3991203	SRR12204849	1	ribo_initial
36	4105642	SRR12204849	1	ribo_initial
37	3693124	SRR12204849	1	ribo_initial
38	3123903	SRR12204849	1	ribo_initial
39	1545795	SRR12204849	1	ribo_initial
40	74918	SRR12204849	1	ribo_initial
25	826664	SRR12204849	2	ribo_initial
26	947120	SRR12204849	2	ribo_initial
27	1080613	SRR12204849	2	ribo_initial
28	1227257	SRR12204849	2	ribo_initial
29	1382290	SRR12204849	2	ribo_initial
30	1548413	SRR12204849	2	ribo_initial
31	1711130	SRR12204849	2	ribo_initial
32	1862903	SRR12204849	2	ribo_initial
33	2013312	SRR12204849	2	ribo_initial
34	2148693	SRR12204849	2	ribo_initial
35	2287631	SRR12204849	2	ribo_initial
36	2453061	SRR12204849	2	ribo_initial
37	2677450	SRR12204849	2	ribo_initial
38	3041112	SRR12204849	2	ribo_initial
39	3624230	SRR12204849	2	ribo_initial
40	2583307	SRR12204849	2	ribo_initial
25	130188	SRR12204850	1	ribo_initial
26	250796	SRR12204850	1	ribo_initial
27	446451	SRR12204850	1	ribo_initial
28	740346	SRR12204850	1	ribo_initial
29	1145647	SRR12204850	1	ribo_initial
30	1656980	SRR12204850	1	ribo_initial
31	2240207	SRR12204850	1	ribo_initial
32	2842357	SRR12204850	1	ribo_initial
33	3450743	SRR12204850	1	ribo_initial
34	4020929	SRR12204850	1	ribo_initial
35	4465584	SRR12204850	1	ribo_initial
36	4518691	SRR12204850	1	ribo_initial
37	3811039	SRR12204850	1	ribo_initial
38	2732374	SRR12204850	1	ribo_initial
39	1362817	SRR12204850	1	ribo_initial
40	71004	SRR12204850	1	ribo_initial
25	928425	SRR12204850	2	ribo_initial
26	1063195	SRR12204850	2	ribo_initial
27	1212748	SRR12204850	2	ribo_initial
28	1380231	SRR12204850	2	ribo_initial
29	1563699	SRR12204850	2	ribo_initial
30	1750982	SRR12204850	2	ribo_initial
31	1939662	SRR12204850	2	ribo_initial
32	2117137	SRR12204850	2	ribo_initial
33	2279341	SRR12204850	2	ribo_initial
34	2427622	SRR12204850	2	ribo_initial
35	2572766	SRR12204850	2	ribo_initial
36	2727065	SRR12204850	2	ribo_initial
37	2925266	SRR12204850	2	ribo_initial
38	3224394	SRR12204850	2	ribo_initial
39	3570508	SRR12204850	2	ribo_initial
40	2203112	SRR12204850	2	ribo_initial
25	38055	SRR12204851	1	ribo_initial
26	88698	SRR12204851	1	ribo_initial
27	180003	SRR12204851	1	ribo_initial
28	329185	SRR12204851	1	ribo_initial
29	534567	SRR12204851	1	ribo_initial
30	724609	SRR12204851	1	ribo_initial
31	860378	SRR12204851	1	ribo_initial
32	927022	SRR12204851	1	ribo_initial
33	960009	SRR12204851	1	ribo_initial
34	1022434	SRR12204851	1	ribo_initial
35	1480600	SRR12204851	1	ribo_initial
36	6118090	SRR12204851	1	ribo_initial
37	2004337	SRR12204851	1	ribo_initial
25	151921	SRR12204851	2	ribo_initial
26	219934	SRR12204851	2	ribo_initial
27	298358	SRR12204851	2	ribo_initial
28	400028	SRR12204851	2	ribo_initial
29	538798	SRR12204851	2	ribo_initial
30	698686	SRR12204851	2	ribo_initial
31	885593	SRR12204851	2	ribo_initial
32	1076335	SRR12204851	2	ribo_initial
33	1273389	SRR12204851	2	ribo_initial
34	1545612	SRR12204851	2	ribo_initial
35	2425519	SRR12204851	2	ribo_initial
36	5265254	SRR12204851	2	ribo_initial
37	488560	SRR12204851	2	ribo_initial
24	2	SRR12204734	1	ribo_secondary
25	75973	SRR12204734	1	ribo_secondary
26	164821	SRR12204734	1	ribo_secondary
27	326788	SRR12204734	1	ribo_secondary
28	599535	SRR12204734	1	ribo_secondary
29	1027654	SRR12204734	1	ribo_secondary
30	1626546	SRR12204734	1	ribo_secondary
31	2499319	SRR12204734	1	ribo_secondary
32	3727676	SRR12204734	1	ribo_secondary
33	5277146	SRR12204734	1	ribo_secondary
34	6791122	SRR12204734	1	ribo_secondary
35	7869341	SRR12204734	1	ribo_secondary
36	9514844	SRR12204734	1	ribo_secondary
37	1069673	SRR12204734	1	ribo_secondary
24	4	SRR12204734	2	ribo_secondary
25	760553	SRR12204734	2	ribo_secondary
26	1031874	SRR12204734	2	ribo_secondary
27	1432580	SRR12204734	2	ribo_secondary
28	1971700	SRR12204734	2	ribo_secondary
29	2723837	SRR12204734	2	ribo_secondary
30	3623932	SRR12204734	2	ribo_secondary
31	4647976	SRR12204734	2	ribo_secondary
32	5501515	SRR12204734	2	ribo_secondary
33	5707019	SRR12204734	2	ribo_secondary
34	4967047	SRR12204734	2	ribo_secondary
35	4006565	SRR12204734	2	ribo_secondary
36	4033156	SRR12204734	2	ribo_secondary
37	162682	SRR12204734	2	ribo_secondary
25	49320	SRR12204735	1	ribo_secondary
26	109547	SRR12204735	1	ribo_secondary
27	193138	SRR12204735	1	ribo_secondary
28	301409	SRR12204735	1	ribo_secondary
29	446702	SRR12204735	1	ribo_secondary
30	617906	SRR12204735	1	ribo_secondary
31	794864	SRR12204735	1	ribo_secondary
32	963563	SRR12204735	1	ribo_secondary
33	1136514	SRR12204735	1	ribo_secondary
34	1392770	SRR12204735	1	ribo_secondary
35	2233190	SRR12204735	1	ribo_secondary
36	11937253	SRR12204735	1	ribo_secondary
37	3242495	SRR12204735	1	ribo_secondary
24	4	SRR12204735	2	ribo_secondary
25	248499	SRR12204735	2	ribo_secondary
26	316984	SRR12204735	2	ribo_secondary
27	393158	SRR12204735	2	ribo_secondary
28	502941	SRR12204735	2	ribo_secondary
29	664714	SRR12204735	2	ribo_secondary
30	871843	SRR12204735	2	ribo_secondary
31	1129524	SRR12204735	2	ribo_secondary
32	1411657	SRR12204735	2	ribo_secondary
33	1697656	SRR12204735	2	ribo_secondary
34	2015518	SRR12204735	2	ribo_secondary
35	3011712	SRR12204735	2	ribo_secondary
36	10240979	SRR12204735	2	ribo_secondary
37	913482	SRR12204735	2	ribo_secondary
25	66390	SRR12204847	1	ribo_secondary
26	149292	SRR12204847	1	ribo_secondary
27	290261	SRR12204847	1	ribo_secondary
28	500635	SRR12204847	1	ribo_secondary
29	764269	SRR12204847	1	ribo_secondary
30	1002991	SRR12204847	1	ribo_secondary
31	1198642	SRR12204847	1	ribo_secondary
32	1341938	SRR12204847	1	ribo_secondary
33	1515763	SRR12204847	1	ribo_secondary
34	1854713	SRR12204847	1	ribo_secondary
35	2914517	SRR12204847	1	ribo_secondary
36	7097195	SRR12204847	1	ribo_secondary
37	1954963	SRR12204847	1	ribo_secondary
24	6	SRR12204847	2	ribo_secondary
25	322362	SRR12204847	2	ribo_secondary
26	425194	SRR12204847	2	ribo_secondary
27	555713	SRR12204847	2	ribo_secondary
28	732161	SRR12204847	2	ribo_secondary
29	981242	SRR12204847	2	ribo_secondary
30	1287232	SRR12204847	2	ribo_secondary
31	1656480	SRR12204847	2	ribo_secondary
32	2018254	SRR12204847	2	ribo_secondary
33	2288589	SRR12204847	2	ribo_secondary
34	2463767	SRR12204847	2	ribo_secondary
35	3005543	SRR12204847	2	ribo_secondary
36	4725765	SRR12204847	2	ribo_secondary
37	189261	SRR12204847	2	ribo_secondary
24	1	SRR12204848	1	ribo_secondary
25	37530	SRR12204848	1	ribo_secondary
26	77386	SRR12204848	1	ribo_secondary
27	124615	SRR12204848	1	ribo_secondary
28	170241	SRR12204848	1	ribo_secondary
29	217255	SRR12204848	1	ribo_secondary
30	252610	SRR12204848	1	ribo_secondary
31	283128	SRR12204848	1	ribo_secondary
32	303807	SRR12204848	1	ribo_secondary
33	333566	SRR12204848	1	ribo_secondary
34	398002	SRR12204848	1	ribo_secondary
35	661212	SRR12204848	1	ribo_secondary
36	3755743	SRR12204848	1	ribo_secondary
37	752501	SRR12204848	1	ribo_secondary
24	1	SRR12204848	2	ribo_secondary
25	107613	SRR12204848	2	ribo_secondary
26	135487	SRR12204848	2	ribo_secondary
27	159866	SRR12204848	2	ribo_secondary
28	192559	SRR12204848	2	ribo_secondary
29	238476	SRR12204848	2	ribo_secondary
30	294469	SRR12204848	2	ribo_secondary
31	365378	SRR12204848	2	ribo_secondary
32	439787	SRR12204848	2	ribo_secondary
33	510632	SRR12204848	2	ribo_secondary
34	608667	SRR12204848	2	ribo_secondary
35	1025957	SRR12204848	2	ribo_secondary
36	3098906	SRR12204848	2	ribo_secondary
37	189799	SRR12204848	2	ribo_secondary
25	106504	SRR12204849	1	ribo_secondary
26	206892	SRR12204849	1	ribo_secondary
27	369999	SRR12204849	1	ribo_secondary
28	619104	SRR12204849	1	ribo_secondary
29	965409	SRR12204849	1	ribo_secondary
30	1406738	SRR12204849	1	ribo_secondary
31	1910346	SRR12204849	1	ribo_secondary
32	2444151	SRR12204849	1	ribo_secondary
33	2978669	SRR12204849	1	ribo_secondary
34	3505940	SRR12204849	1	ribo_secondary
35	3936014	SRR12204849	1	ribo_secondary
36	4057637	SRR12204849	1	ribo_secondary
37	3651841	SRR12204849	1	ribo_secondary
38	3083573	SRR12204849	1	ribo_secondary
39	1517261	SRR12204849	1	ribo_secondary
40	72585	SRR12204849	1	ribo_secondary
25	802426	SRR12204849	2	ribo_secondary
26	917189	SRR12204849	2	ribo_secondary
27	1044645	SRR12204849	2	ribo_secondary
28	1185639	SRR12204849	2	ribo_secondary
29	1336669	SRR12204849	2	ribo_secondary
30	1500689	SRR12204849	2	ribo_secondary
31	1664600	SRR12204849	2	ribo_secondary
32	1819615	SRR12204849	2	ribo_secondary
33	1974587	SRR12204849	2	ribo_secondary
34	2115382	SRR12204849	2	ribo_secondary
35	2257924	SRR12204849	2	ribo_secondary
36	2425592	SRR12204849	2	ribo_secondary
37	2650130	SRR12204849	2	ribo_secondary
38	3010111	SRR12204849	2	ribo_secondary
39	3582137	SRR12204849	2	ribo_secondary
40	2545328	SRR12204849	2	ribo_secondary
25	127040	SRR12204850	1	ribo_secondary
26	244449	SRR12204850	1	ribo_secondary
27	434685	SRR12204850	1	ribo_secondary
28	721085	SRR12204850	1	ribo_secondary
29	1116163	SRR12204850	1	ribo_secondary
30	1617652	SRR12204850	1	ribo_secondary
31	2191292	SRR12204850	1	ribo_secondary
32	2787441	SRR12204850	1	ribo_secondary
33	3394802	SRR12204850	1	ribo_secondary
34	3968796	SRR12204850	1	ribo_secondary
35	4419436	SRR12204850	1	ribo_secondary
36	4480068	SRR12204850	1	ribo_secondary
37	3780083	SRR12204850	1	ribo_secondary
38	2706015	SRR12204850	1	ribo_secondary
39	1342779	SRR12204850	1	ribo_secondary
40	69128	SRR12204850	1	ribo_secondary
25	906538	SRR12204850	2	ribo_secondary
26	1036428	SRR12204850	2	ribo_secondary
27	1180904	SRR12204850	2	ribo_secondary
28	1343597	SRR12204850	2	ribo_secondary
29	1523821	SRR12204850	2	ribo_secondary
30	1709488	SRR12204850	2	ribo_secondary
31	1898790	SRR12204850	2	ribo_secondary
32	2079641	SRR12204850	2	ribo_secondary
33	2246314	SRR12204850	2	ribo_secondary
34	2399452	SRR12204850	2	ribo_secondary
35	2548477	SRR12204850	2	ribo_secondary
36	2705038	SRR12204850	2	ribo_secondary
37	2903580	SRR12204850	2	ribo_secondary
38	3201128	SRR12204850	2	ribo_secondary
39	3540751	SRR12204850	2	ribo_secondary
40	2176967	SRR12204850	2	ribo_secondary
25	37365	SRR12204851	1	ribo_secondary
26	86875	SRR12204851	1	ribo_secondary
27	176065	SRR12204851	1	ribo_secondary
28	322478	SRR12204851	1	ribo_secondary
29	525263	SRR12204851	1	ribo_secondary
30	714897	SRR12204851	1	ribo_secondary
31	851515	SRR12204851	1	ribo_secondary
32	919284	SRR12204851	1	ribo_secondary
33	953169	SRR12204851	1	ribo_secondary
34	1015605	SRR12204851	1	ribo_secondary
35	1470176	SRR12204851	1	ribo_secondary
36	6064811	SRR12204851	1	ribo_secondary
37	1960340	SRR12204851	1	ribo_secondary
25	150111	SRR12204851	2	ribo_secondary
26	217021	SRR12204851	2	ribo_secondary
27	294101	SRR12204851	2	ribo_secondary
28	394266	SRR12204851	2	ribo_secondary
29	531217	SRR12204851	2	ribo_secondary
30	690575	SRR12204851	2	ribo_secondary
31	877360	SRR12204851	2	ribo_secondary
32	1068522	SRR12204851	2	ribo_secondary
33	1265275	SRR12204851	2	ribo_secondary
34	1536775	SRR12204851	2	ribo_secondary
35	2406954	SRR12204851	2	ribo_secondary
36	5196774	SRR12204851	2	ribo_secondary
37	468892	SRR12204851	2	ribo_secondary
