position	mean_phred_score	sample	read_pair	stage
3	37.244405238724	SRR18218721	1	dedup
4	37.5928170598054	SRR18218721	1	dedup
5	37.67749535303999	SRR18218721	1	dedup
6	39.77579534062752	SRR18218721	1	dedup
7	39.85774548085757	SRR18218721	1	dedup
8	39.87033427246277	SRR18218721	1	dedup
9	39.900296058368156	SRR18218721	1	dedup
12	39.87463424549927	SRR18218721	1	dedup
17	39.809216260550855	SRR18218721	1	dedup
22	39.76172716185672	SRR18218721	1	dedup
27	39.683812891938715	SRR18218721	1	dedup
32	39.62762864963312	SRR18218721	1	dedup
37	39.597079404184726	SRR18218721	1	dedup
42	39.58300531337123	SRR18218721	1	dedup
47	39.57217428406399	SRR18218721	1	dedup
52	39.54045005970804	SRR18218721	1	dedup
57	39.52099142094046	SRR18218721	1	dedup
62	39.49942805509191	SRR18218721	1	dedup
67	39.46541088392116	SRR18218721	1	dedup
72	39.445100226193695	SRR18218721	1	dedup
77	39.40815043069496	SRR18218721	1	dedup
82	39.53780234381885	SRR18218721	1	dedup
87	39.51019750287089	SRR18218721	1	dedup
92	39.46333893172267	SRR18218721	1	dedup
97	39.42628969248991	SRR18218721	1	dedup
102	39.37991745074726	SRR18218721	1	dedup
107	39.33193359683932	SRR18218721	1	dedup
112	39.287270726630446	SRR18218721	1	dedup
117	39.249011798671084	SRR18218721	1	dedup
122	39.20012637270723	SRR18218721	1	dedup
127	39.14825894037597	SRR18218721	1	dedup
132	39.089675986776946	SRR18218721	1	dedup
137	39.0605694588971	SRR18218721	1	dedup
142	39.0778991770654	SRR18218721	1	dedup
147	39.075701906207776	SRR18218721	1	dedup
150	38.88643994954434	SRR18218721	1	dedup
1	33.849711051794834	SRR18218721	2	dedup
2	33.87491244578363	SRR18218721	2	dedup
3	35.89688257383932	SRR18218721	2	dedup
4	36.43856929410522	SRR18218721	2	dedup
5	36.414147482638526	SRR18218721	2	dedup
6	38.30521879349463	SRR18218721	2	dedup
7	38.39349714413965	SRR18218721	2	dedup
8	38.385186080130765	SRR18218721	2	dedup
9	38.42281107844968	SRR18218721	2	dedup
12	38.34309976870474	SRR18218721	2	dedup
17	38.272572176388344	SRR18218721	2	dedup
22	38.29350382675103	SRR18218721	2	dedup
27	38.34921203391334	SRR18218721	2	dedup
32	38.35966006790606	SRR18218721	2	dedup
37	38.39023080952362	SRR18218721	2	dedup
42	38.411043249608255	SRR18218721	2	dedup
47	38.4022989018915	SRR18218721	2	dedup
52	38.38899673738482	SRR18218721	2	dedup
57	38.37566048659334	SRR18218721	2	dedup
62	38.359782198625545	SRR18218721	2	dedup
67	38.347001327152896	SRR18218721	2	dedup
72	38.37997878751277	SRR18218721	2	dedup
77	38.40195136283934	SRR18218721	2	dedup
82	38.628227223791264	SRR18218721	2	dedup
87	38.59090163476507	SRR18218721	2	dedup
