position	mean_phred_score	sample	read_pair	stage
67	31.763021463514058	SRR8663601	2	dedup
72	31.616409142850834	SRR8663601	2	dedup
77	31.46061341374811	SRR8663601	2	dedup
82	31.280767779891374	SRR8663601	2	dedup
87	31.126991174457913	SRR8663601	2	dedup
92	30.964253775014107	SRR8663601	2	dedup
97	30.74387923652622	SRR8663601	2	dedup
102	30.526522266939416	SRR8663601	2	dedup
107	30.237135153323766	SRR8663601	2	dedup
112	29.920718835233032	SRR8663601	2	dedup
117	29.550700127850412	SRR8663601	2	dedup
122	29.245989565822402	SRR8663601	2	dedup
127	28.94677578473741	SRR8663601	2	dedup
132	28.820114367966816	SRR8663601	2	dedup
137	28.927664806453844	SRR8663601	2	dedup
142	29.470858744557535	SRR8663601	2	dedup
147	30.477897821314485	SRR8663601	2	dedup
150	31.79850746268657	SRR8663601	2	dedup
1	32.20919068656032	SRR8663602	1	dedup
2	32.612666624344726	SRR8663602	1	dedup
3	32.780171626183396	SRR8663602	1	dedup
4	32.819335254983336	SRR8663602	1	dedup
5	32.67767592883244	SRR8663602	1	dedup
6	34.3987836441119	SRR8663602	1	dedup
7	34.36740500894758	SRR8663602	1	dedup
8	34.36470525939789	SRR8663602	1	dedup
9	34.3441814405822	SRR8663602	1	dedup
12	34.33132365370163	SRR8663602	1	dedup
17	34.26078683394518	SRR8663602	1	dedup
22	34.1376843944506	SRR8663602	1	dedup
27	33.9925749405698	SRR8663602	1	dedup
32	33.86014398671245	SRR8663602	1	dedup
37	33.714215565802064	SRR8663602	1	dedup
42	33.56362941267768	SRR8663602	1	dedup
47	33.39748389798492	SRR8663602	1	dedup
52	33.23340164074858	SRR8663602	1	dedup
57	33.04800093378755	SRR8663602	1	dedup
62	32.842075637389556	SRR8663602	1	dedup
67	32.62491184250678	SRR8663602	1	dedup
72	32.451327635740235	SRR8663602	1	dedup
77	32.25552411310143	SRR8663602	1	dedup
82	32.05557535408951	SRR8663602	1	dedup
87	31.919788191667884	SRR8663602	1	dedup
92	31.760527110498636	SRR8663602	1	dedup
97	31.62911773372567	SRR8663602	1	dedup
102	31.51344626831142	SRR8663602	1	dedup
107	31.360782895566057	SRR8663602	1	dedup
112	31.248378687588694	SRR8663602	1	dedup
117	31.089881715111925	SRR8663602	1	dedup
122	30.981000392275888	SRR8663602	1	dedup
127	30.87583556347502	SRR8663602	1	dedup
132	30.781589436132048	SRR8663602	1	dedup
137	30.852954206455347	SRR8663602	1	dedup
142	31.24809907584527	SRR8663602	1	dedup
147	31.96003087417313	SRR8663602	1	dedup
150	33.37417538086726	SRR8663602	1	dedup
1	32.32993827530694	SRR8663602	2	dedup
2	32.3950882953611	SRR8663602	2	dedup
3	32.59151271574315	SRR8663602	2	dedup
4	32.60295648963517	SRR8663602	2	dedup
5	32.33412200361414	SRR8663602	2	dedup
6	34.20365134953835	SRR8663602	2	dedup
7	34.1807546157485	SRR8663602	2	dedup
8	34.159271415168554	SRR8663602	2	dedup
9	34.130541041113815	SRR8663602	2	dedup
12	34.04133180701314	SRR8663602	2	dedup
17	33.90292893103323	SRR8663602	2	dedup
22	33.792149185308666	SRR8663602	2	dedup
27	33.66597051816815	SRR8663602	2	dedup
32	33.52538495208825	SRR8663602	2	dedup
37	33.37741211885843	SRR8663602	2	dedup
42	33.201028017053645	SRR8663602	2	dedup
47	33.00684323419962	SRR8663602	2	dedup
52	32.76662615524858	SRR8663602	2	dedup
57	32.53423616079958	SRR8663602	2	dedup
62	32.301010324037506	SRR8663602	2	dedup
67	32.130068815239596	SRR8663602	2	dedup
72	31.954934493218452	SRR8663602	2	dedup
77	31.774267987313273	SRR8663602	2	dedup
82	31.56707070444686	SRR8663602	2	dedup
87	31.37946932921553	SRR8663602	2	dedup
92	31.206313933620038	SRR8663602	2	dedup
97	30.983679156533015	SRR8663602	2	dedup
102	30.73448329909157	SRR8663602	2	dedup
107	30.431542803445097	SRR8663602	2	dedup
112	30.108784070976128	SRR8663602	2	dedup
117	29.71917236300528	SRR8663602	2	dedup
122	29.384262282966972	SRR8663602	2	dedup
127	29.02448252529186	SRR8663602	2	dedup
132	28.778419834425836	SRR8663602	2	dedup
137	28.80181199773697	SRR8663602	2	dedup
142	29.399457530293272	SRR8663602	2	dedup
147	30.219168305352753	SRR8663602	2	dedup
150	31.70387661662203	SRR8663602	2	dedup
1	32.183748855555585	SRR8663603	1	dedup
2	32.597599891065606	SRR8663603	1	dedup
3	32.77006995977386	SRR8663603	1	dedup
4	32.809971379240906	SRR8663603	1	dedup
5	32.66195024794641	SRR8663603	1	dedup
6	34.357120465809956	SRR8663603	1	dedup
7	34.31985465021949	SRR8663603	1	dedup
8	34.31560039332092	SRR8663603	1	dedup
9	34.29756184346436	SRR8663603	1	dedup
12	34.28306472566196	SRR8663603	1	dedup
17	34.21189710367104	SRR8663603	1	dedup
22	34.088043610355484	SRR8663603	1	dedup
27	33.93623090158651	SRR8663603	1	dedup
32	33.800883954135266	SRR8663603	1	dedup
37	33.653551474972524	SRR8663603	1	dedup
