mean_phred_score	n_sequences	sample	read_pair	stage
31	1381816	SRR8663627	1	dedup
32	1781205	SRR8663627	1	dedup
33	2117271	SRR8663627	1	dedup
34	2004544	SRR8663627	1	dedup
35	707186	SRR8663627	1	dedup
36	818	SRR8663627	1	dedup
25	55942	SRR8663627	2	dedup
26	174861	SRR8663627	2	dedup
27	353122	SRR8663627	2	dedup
28	592755	SRR8663627	2	dedup
29	882123	SRR8663627	2	dedup
30	1202778	SRR8663627	2	dedup
31	1543648	SRR8663627	2	dedup
32	1862292	SRR8663627	2	dedup
33	1943059	SRR8663627	2	dedup
34	1314730	SRR8663627	2	dedup
35	294955	SRR8663627	2	dedup
36	1345	SRR8663627	2	dedup
25	10134	SRR8663628	1	dedup
26	51497	SRR8663628	1	dedup
27	150894	SRR8663628	1	dedup
28	335466	SRR8663628	1	dedup
29	601720	SRR8663628	1	dedup
30	918271	SRR8663628	1	dedup
31	1252394	SRR8663628	1	dedup
32	1569160	SRR8663628	1	dedup
33	1806108	SRR8663628	1	dedup
34	1625598	SRR8663628	1	dedup
35	542446	SRR8663628	1	dedup
36	621	SRR8663628	1	dedup
25	54390	SRR8663628	2	dedup
26	167530	SRR8663628	2	dedup
27	332519	SRR8663628	2	dedup
28	553370	SRR8663628	2	dedup
29	815572	SRR8663628	2	dedup
30	1095512	SRR8663628	2	dedup
31	1379700	SRR8663628	2	dedup
32	1611968	SRR8663628	2	dedup
33	1606580	SRR8663628	2	dedup
34	1022569	SRR8663628	2	dedup
35	223586	SRR8663628	2	dedup
36	1013	SRR8663628	2	dedup
25	3880	SRR8663629	1	dedup
26	20836	SRR8663629	1	dedup
27	61411	SRR8663629	1	dedup
28	138250	SRR8663629	1	dedup
29	248339	SRR8663629	1	dedup
30	377490	SRR8663629	1	dedup
31	513296	SRR8663629	1	dedup
32	651064	SRR8663629	1	dedup
33	763814	SRR8663629	1	dedup
34	721995	SRR8663629	1	dedup
