mean_phred_score	n_sequences	sample	read_pair	stage
17	14	SRR5853137	1	raw_concat
18	113	SRR5853137	1	raw_concat
19	259	SRR5853137	1	raw_concat
20	571	SRR5853137	1	raw_concat
21	1133	SRR5853137	1	raw_concat
22	2501	SRR5853137	1	raw_concat
23	4207	SRR5853137	1	raw_concat
24	5004	SRR5853137	1	raw_concat
25	7599	SRR5853137	1	raw_concat
26	7656	SRR5853137	1	raw_concat
27	9117	SRR5853137	1	raw_concat
28	11168	SRR5853137	1	raw_concat
29	13809	SRR5853137	1	raw_concat
30	19153	SRR5853137	1	raw_concat
31	27633	SRR5853137	1	raw_concat
32	42087	SRR5853137	1	raw_concat
33	61207	SRR5853137	1	raw_concat
34	78035	SRR5853137	1	raw_concat
35	84533	SRR5853137	1	raw_concat
