mean_phred_score	n_sequences	sample	read_pair	stage
34	3491606	SRR23083771	1	cleaned
35	17110399	SRR23083771	1	cleaned
36	20	SRR23083771	1	cleaned
25	59002	SRR23083771	2	cleaned
26	140566	SRR23083771	2	cleaned
27	207062	SRR23083771	2	cleaned
28	281728	SRR23083771	2	cleaned
29	370271	SRR23083771	2	cleaned
30	481281	SRR23083771	2	cleaned
31	636533	SRR23083771	2	cleaned
32	901260	SRR23083771	2	cleaned
33	1523155	SRR23083771	2	cleaned
34	4131476	SRR23083771	2	cleaned
35	15993949	SRR23083771	2	cleaned
36	36	SRR23083771	2	cleaned
25	14920	SRR23083773	1	cleaned
26	56236	SRR23083773	1	cleaned
27	101630	SRR23083773	1	cleaned
28	158179	SRR23083773	1	cleaned
29	225589	SRR23083773	1	cleaned
30	306723	SRR23083773	1	cleaned
31	414991	SRR23083773	1	cleaned
32	593006	SRR23083773	1	cleaned
33	974720	SRR23083773	1	cleaned
34	2479694	SRR23083773	1	cleaned
35	18028238	SRR23083773	1	cleaned
36	103	SRR23083773	1	cleaned
25	27270	SRR23083773	2	cleaned
26	74620	SRR23083773	2	cleaned
27	117957	SRR23083773	2	cleaned
28	170289	SRR23083773	2	cleaned
29	233716	SRR23083773	2	cleaned
30	315898	SRR23083773	2	cleaned
31	427683	SRR23083773	2	cleaned
32	616185	SRR23083773	2	cleaned
33	1061294	SRR23083773	2	cleaned
34	3128093	SRR23083773	2	cleaned
35	17180523	SRR23083773	2	cleaned
36	501	SRR23083773	2	cleaned
25	99539	SRR23083775	1	cleaned
26	352393	SRR23083775	1	cleaned
27	638094	SRR23083775	1	cleaned
28	991819	SRR23083775	1	cleaned
29	1399492	SRR23083775	1	cleaned
30	1885160	SRR23083775	1	cleaned
31	2528593	SRR23083775	1	cleaned
32	3521748	SRR23083775	1	cleaned
33	5535745	SRR23083775	1	cleaned
34	12182226	SRR23083775	1	cleaned
35	33237636	SRR23083775	1	cleaned
36	17	SRR23083775	1	cleaned
25	212855	SRR23083775	2	cleaned
26	531478	SRR23083775	2	cleaned
27	819868	SRR23083775	2	cleaned
28	1173655	SRR23083775	2	cleaned
29	1598494	SRR23083775	2	cleaned
30	2119480	SRR23083775	2	cleaned
31	2809779	SRR23083775	2	cleaned
32	3882581	SRR23083775	2	cleaned
33	6122521	SRR23083775	2	cleaned
34	13958753	SRR23083775	2	cleaned
35	29142886	SRR23083775	2	cleaned
36	112	SRR23083775	2	cleaned
25	29825	SRR23083778	1	cleaned
26	99525	SRR23083778	1	cleaned
