position	mean_phred_score	sample	read_pair	stage
12	34.68603679850179	SRR23083729	1	cleaned
17	34.67609120508877	SRR23083729	1	cleaned
22	34.58914267981721	SRR23083729	1	cleaned
27	34.46653013712669	SRR23083729	1	cleaned
32	34.36051803546673	SRR23083729	1	cleaned
37	34.250613184631106	SRR23083729	1	cleaned
42	34.11089514611684	SRR23083729	1	cleaned
47	33.98550072982382	SRR23083729	1	cleaned
52	33.78880657215146	SRR23083729	1	cleaned
57	33.75871467008009	SRR23083729	1	cleaned
62	33.73024684230782	SRR23083729	1	cleaned
67	33.4761730889253	SRR23083729	1	cleaned
72	33.37049806648959	SRR23083729	1	cleaned
77	33.18070015862482	SRR23083729	1	cleaned
82	32.916758692478965	SRR23083729	1	cleaned
87	32.87055687816505	SRR23083729	1	cleaned
92	33.09926219408139	SRR23083729	1	cleaned
97	33.047578725085565	SRR23083729	1	cleaned
102	32.933827387484264	SRR23083729	1	cleaned
107	32.75866636057015	SRR23083729	1	cleaned
112	32.52408844904829	SRR23083729	1	cleaned
117	32.10524248713765	SRR23083729	1	cleaned
122	31.75630958182675	SRR23083729	1	cleaned
127	31.500191236357068	SRR23083729	1	cleaned
132	31.265047466813837	SRR23083729	1	cleaned
137	31.15771402762301	SRR23083729	1	cleaned
142	31.254473387079354	SRR23083729	1	cleaned
147	32.02943257047523	SRR23083729	1	cleaned
150	29.767587335792516	SRR23083729	1	cleaned
1	31.134818709717344	SRR23083729	2	cleaned
2	30.557658071092046	SRR23083729	2	cleaned
3	30.74140100006562	SRR23083729	2	cleaned
4	30.27457255737897	SRR23083729	2	cleaned
5	29.17717413321911	SRR23083729	2	cleaned
6	31.756718596251986	SRR23083729	2	cleaned
7	31.860435847104384	SRR23083729	2	cleaned
8	31.893595464996736	SRR23083729	2	cleaned
9	31.773894319145665	SRR23083729	2	cleaned
12	31.864457809361262	SRR23083729	2	cleaned
17	31.762298375531635	SRR23083729	2	cleaned
22	32.21758890451629	SRR23083729	2	cleaned
27	31.68314459842216	SRR23083729	2	cleaned
32	31.66164567034941	SRR23083729	2	cleaned
37	32.217965853084785	SRR23083729	2	cleaned
42	31.691879441104426	SRR23083729	2	cleaned
47	30.819603230797423	SRR23083729	2	cleaned
52	30.0269383129126	SRR23083729	2	cleaned
57	30.4059764203654	SRR23083729	2	cleaned
62	32.38584418323399	SRR23083729	2	cleaned
67	33.04527172300385	SRR23083729	2	cleaned
72	32.83935401966408	SRR23083729	2	cleaned
77	32.589181882884944	SRR23083729	2	cleaned
82	32.30856491994482	SRR23083729	2	cleaned
87	32.266973023892504	SRR23083729	2	cleaned
92	32.49128644029774	SRR23083729	2	cleaned
97	32.81220444020643	SRR23083729	2	cleaned
102	32.84201701067836	SRR23083729	2	cleaned
107	32.69183570187546	SRR23083729	2	cleaned
112	32.41841446680192	SRR23083729	2	cleaned
117	32.06927046636458	SRR23083729	2	cleaned
122	31.6876348693119	SRR23083729	2	cleaned
127	31.3404201800325	SRR23083729	2	cleaned
132	31.118470588581268	SRR23083729	2	cleaned
137	31.120121359423344	SRR23083729	2	cleaned
142	31.254735267745513	SRR23083729	2	cleaned
147	32.00279627732248	SRR23083729	2	cleaned
150	28.990013178164045	SRR23083729	2	cleaned
1	31.745707939100345	SRR23083731	1	cleaned
2	31.82852971036932	SRR23083731	1	cleaned
3	31.86252769101958	SRR23083731	1	cleaned
4	31.893659508794837	SRR23083731	1	cleaned
5	31.874617770790532	SRR23083731	1	cleaned
6	35.637169059604155	SRR23083731	1	cleaned
7	35.62371217056416	SRR23083731	1	cleaned
8	35.62776674519526	SRR23083731	1	cleaned
9	35.638569504591125	SRR23083731	1	cleaned
12	35.63092793705807	SRR23083731	1	cleaned
17	35.60157005465946	SRR23083731	1	cleaned
22	35.571538138265154	SRR23083731	1	cleaned
27	35.55147108664124	SRR23083731	1	cleaned
32	35.53506455466338	SRR23083731	1	cleaned
37	35.504037769169585	SRR23083731	1	cleaned
42	35.490453233602665	SRR23083731	1	cleaned
47	35.46048319791615	SRR23083731	1	cleaned
52	35.42414492010706	SRR23083731	1	cleaned
57	35.37020736986708	SRR23083731	1	cleaned
62	35.30696117703934	SRR23083731	1	cleaned
67	35.253455772712364	SRR23083731	1	cleaned
72	35.23377023279892	SRR23083731	1	cleaned
77	35.230875722366775	SRR23083731	1	cleaned
82	35.22835058851981	SRR23083731	1	cleaned
87	35.236695804332825	SRR23083731	1	cleaned
92	35.17547619213597	SRR23083731	1	cleaned
97	35.129753740069376	SRR23083731	1	cleaned
102	35.10022852898643	SRR23083731	1	cleaned
107	35.093860955674735	SRR23083731	1	cleaned
112	35.10604477274207	SRR23083731	1	cleaned
117	35.0117876493393	SRR23083731	1	cleaned
122	34.979701634938756	SRR23083731	1	cleaned
127	34.95129544484483	SRR23083731	1	cleaned
132	34.84907398623968	SRR23083731	1	cleaned
137	34.78287268997206	SRR23083731	1	cleaned
142	34.76838242490183	SRR23083731	1	cleaned
147	34.87062985805932	SRR23083731	1	cleaned
150	33.56064541758427	SRR23083731	1	cleaned
1	31.915121585578692	SRR23083731	2	cleaned
2	31.80592458479874	SRR23083731	2	cleaned
3	31.750447935754874	SRR23083731	2	cleaned
4	31.785141519643638	SRR23083731	2	cleaned
5	31.75525701383906	SRR23083731	2	cleaned
6	35.600395151810964	SRR23083731	2	cleaned
7	35.583647920309595	SRR23083731	2	cleaned
8	35.56682187866194	SRR23083731	2	cleaned
9	35.5572897349068	SRR23083731	2	cleaned
