task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action
209	de/fe441b	5457e0eb-4b10-4ecf-9ac2-9a6b1f1ed3b4	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (6)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:32:26.678	2024-10-17 16:32:46.480	2024-10-17 16:32:46.496	19.8s	396ms	will-batch-queue	88.3%	0.0%	6.3 MB	10.5 MB	6.3 MB	10.5 MB	13.1 MB	187 B	1845	13	0	0	1	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/de/fe441b333e2b512f96247fb4c53384	-	-
205	e3/6f01ea	039de25f-152a-40c7-92ac-da2af85e2b61	RUN:HV:COUNT_ALIGNMENT_DUPLICATES	-	RUN:HV:COUNT_ALIGNMENT_DUPLICATES (1)	COMPLETED	0	-	wave.seqera.io/wt/5868e9d839a1/library/ubuntu:latest	1	-	-	4 GB	1	2024-10-17 16:32:27.819	2024-10-17 16:32:46.512	2024-10-17 16:32:46.526	18.7s	84ms	will-batch-queue	22.3%	0.0%	1.4 MB	4.2 MB	1.4 MB	4.2 MB	368.1 KB	33.8 KB	180	18	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/e3/6f01ea5cff81be50895808d2d0b873	-	-
204	a0/44110e	24d7634f-d6f4-40ca-9c06-4b6ac1554d1d	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (1)	COMPLETED	0	-	wave.seqera.io/wt/9450dd4d0dfe/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-17 16:32:26.761	2024-10-17 16:32:46.497	2024-10-17 16:32:46.512	19.8s	76ms	will-batch-queue	30.6%	0.0%	3.2 MB	4.3 MB	3.2 MB	4.3 MB	80.8 KB	225 B	204	14	0	0	9	2	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/a0/44110e9166fdc6676ba1ee11c3af76	-	-
199	54/cc0636	8325650d-532a-4e78-bb81-c19e5b92b3c8	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_DEDUP (4)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:32:26.524	2024-10-17 16:32:46.347	2024-10-17 16:32:56.304	29.8s	7s	will-batch-queue	49.8%	0.0%	1.7 MB	10.6 MB	1.7 MB	14.5 MB	89.8 MB	68.1 MB	128811	175195	0	0	289324	16	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/54/cc0636d83769afc1a2256c981b383d	-	-
163	e6/dcdc36	a5ab747e-6f25-4f78-b813-a4fd5dd8bdb8	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ (9)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:31:56.627	2024-10-17 16:32:36.296	2024-10-17 16:32:56.291	59.7s	19.8s	will-batch-queue	106.3%	0.0%	42.6 MB	2.7 GB	44.4 MB	2.7 GB	25.8 MB	18.7 MB	12615	336	0	168 KB	400	64	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/e6/dcdc3695781a2c5b1cc2c3f444cc78	-	-
159	5e/cf2999	c46d33ec-b2c0-429e-ae4a-42da1a9b6d93	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ (8)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:31:46.840	2024-10-17 16:32:36.250	2024-10-17 16:32:56.278	1m 9s	19.4s	will-batch-queue	107.3%	0.0%	42.9 MB	2.7 GB	44.3 MB	2.7 GB	24.8 MB	17.9 MB	12636	332	0	168 KB	412	60	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/5e/cf2999ae9e203d1b349cb01cc3f8d2	-	-
194	7b/1833ae	3775cc56-63a9-45cd-8602-4781877ed87b	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP (3)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:32:26.549	2024-10-17 16:32:46.367	2024-10-17 16:32:56.316	29.8s	4s	will-batch-queue	55.6%	0.0%	1.6 MB	10.6 MB	1.6 MB	14.5 MB	37.7 MB	28.5 MB	55966	66034	0	0	114551	50	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/7b/1833ae1db3de337c1e55427f58f8b7	-	-
36	e4/f5a933	f036f4a3-1a47-4c38-9c32-bc835378505b	RUN:CLEAN:FASTP	-	RUN:CLEAN:FASTP (18)	COMPLETED	0	-	wave.seqera.io/wt/ba458f13ed84/staphb/fastp:0.23.4	32	-	-	64 GB	1	2024-10-17 16:27:41.737	2024-10-17 16:29:36.159	2024-10-17 16:32:56.264	5m 15s	3m 7s	will-batch-queue	1791.2%	0.4%	1.1 GB	2.3 GB	1.1 GB	2.3 GB	3.2 GB	3.1 GB	975	7301	0	0	289	13	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/e4/f5a9335068cfd3ac2d0476f89093e6	-	-
215	da/1f0a1f	17c3624a-8e7a-459e-8af7-16ea27ba9279	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (7)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:32:36.623	2024-10-17 16:32:46.528	2024-10-17 16:32:56.357	19.7s	178ms	will-batch-queue	81.8%	0.0%	6.2 MB	10.5 MB	6.2 MB	10.5 MB	3.8 MB	187 B	656	13	0	0	1	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/da/1f0a1f9edfabb07b01b862ab31649a	-	-
222	c0/ed94b2	6cad91a8-0838-4f3e-89aa-ad13eadf4e87	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (4)	COMPLETED	0	-	wave.seqera.io/wt/9450dd4d0dfe/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-17 16:32:36.731	2024-10-17 16:32:46.530	2024-10-17 16:32:56.382	19.7s	68ms	will-batch-queue	26.1%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	118.7 KB	225 B	208	14	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/c0/ed94b21aa5c4f6329a49e997296b15	-	-
221	17/dd66aa	466f7511-f170-4208-a9c9-90029642fdde	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (3)	COMPLETED	0	-	wave.seqera.io/wt/9450dd4d0dfe/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-17 16:32:36.713	2024-10-17 16:32:56.357	2024-10-17 16:32:56.370	19.7s	64ms	will-batch-queue	27.6%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	147.2 KB	229 B	212	14	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/17/dd66aa467d21fcd4aef91bc6c65fcb	-	-
157	35/a980e7	dc5b7b55-8205-4b82-aab6-c5b8da143e3a	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ (8)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:31:46.960	2024-10-17 16:32:36.282	2024-10-17 16:33:06.255	1m 19s	13.6s	will-batch-queue	106.5%	0.0%	43 MB	2.7 GB	44.4 MB	2.7 GB	18.5 MB	12.2 MB	8365	260	0	168 KB	333	108	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/35/a980e7f74f329d7ec537f338cc06d3	-	-
32	64/0d58b9	899c8241-cb62-4622-a4ec-3cf3676bd0ab	RUN:CLEAN:FASTP	-	RUN:CLEAN:FASTP (14)	COMPLETED	0	-	wave.seqera.io/wt/ba458f13ed84/staphb/fastp:0.23.4	32	-	-	64 GB	1	2024-10-17 16:27:41.548	2024-10-17 16:29:26.186	2024-10-17 16:33:06.240	5m 25s	3m 16s	will-batch-queue	1745.2%	0.6%	1.3 GB	2.3 GB	1.3 GB	2.3 GB	3.3 GB	3.2 GB	1011	7621	0	0	276	17	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/64/0d58b9767ae0a9e1af7b571de92bee	-	-
218	9c/d02f67	afdbc201-0b22-473b-8d76-4861a07cca35	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (8)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:32:36.634	2024-10-17 16:32:46.528	2024-10-17 16:33:06.310	29.7s	230ms	will-batch-queue	78.4%	0.0%	6.1 MB	10.2 MB	6.1 MB	10.2 MB	6.3 MB	187 B	981	13	0	0	1	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/9c/d02f673e64847804f8d7e3ce631afc	-	-
35	e7/cca09d	c6511f53-9665-4986-8474-4f45d3fc12a6	RUN:CLEAN:FASTP	-	RUN:CLEAN:FASTP (17)	COMPLETED	0	-	wave.seqera.io/wt/ba458f13ed84/staphb/fastp:0.23.4	32	-	-	64 GB	1	2024-10-17 16:27:41.729	2024-10-17 16:29:26.188	2024-10-17 16:33:16.242	5m 35s	3m 25s	will-batch-queue	1766.4%	0.6%	1.3 GB	2.3 GB	1.3 GB	2.3 GB	3.5 GB	3.4 GB	1047	7893	0	0	265	102	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/e7/cca09dcb80628e07317322b86719e0	-	-
30	ad/f60afc	69ecfd72-b749-400b-9357-bc618484fc82	RUN:CLEAN:FASTP	-	RUN:CLEAN:FASTP (13)	COMPLETED	0	-	wave.seqera.io/wt/ba458f13ed84/staphb/fastp:0.23.4	32	-	-	64 GB	1	2024-10-17 16:27:41.580	2024-10-17 16:29:36.156	2024-10-17 16:33:16.222	5m 35s	3m 30s	will-batch-queue	1756.5%	0.6%	1.3 GB	2.3 GB	1.3 GB	2.3 GB	3.6 GB	3.4 GB	1067	8105	0	0	284	14	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ad/f60afcb126f982af5315bb29e91d16	-	-
28	ac/495cf1	ab56b391-e127-4f1c-98ec-b31a1b9a5bdb	RUN:CLEAN:FASTP	-	RUN:CLEAN:FASTP (12)	COMPLETED	0	-	wave.seqera.io/wt/ba458f13ed84/staphb/fastp:0.23.4	32	-	-	64 GB	1	2024-10-17 16:27:41.655	2024-10-17 16:29:36.158	2024-10-17 16:33:36.223	5m 55s	3m 50s	will-batch-queue	1757.8%	0.6%	1.3 GB	2.3 GB	1.3 GB	2.3 GB	3.9 GB	3.8 GB	1150	8863	0	0	307	17	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ac/495cf100667362e60138ab5f13f0da	-	-
34	3c/dba99b	31177da6-5f5e-4b71-9838-43f22264efc5	RUN:CLEAN:FASTP	-	RUN:CLEAN:FASTP (16)	COMPLETED	0	-	wave.seqera.io/wt/ba458f13ed84/staphb/fastp:0.23.4	32	-	-	64 GB	1	2024-10-17 16:27:41.623	2024-10-17 16:29:36.156	2024-10-17 16:33:46.207	6m 5s	4m 3s	will-batch-queue	1762.8%	0.6%	1.3 GB	2.3 GB	1.3 GB	2.3 GB	4.1 GB	4 GB	1219	9371	0	0	307	74	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/3c/dba99ba9fbd15b6f21c38b71ce678b	-	-
33	95/a529b6	6d12ff8d-d343-4675-ab0a-71402f059066	RUN:CLEAN:FASTP	-	RUN:CLEAN:FASTP (15)	COMPLETED	0	-	wave.seqera.io/wt/ba458f13ed84/staphb/fastp:0.23.4	32	-	-	64 GB	1	2024-10-17 16:27:41.552	2024-10-17 16:29:36.155	2024-10-17 16:33:46.193	6m 5s	3m 58s	will-batch-queue	1792.8%	0.6%	1.3 GB	2.3 GB	1.3 GB	2.3 GB	4.1 GB	4 GB	1208	9273	0	0	293	60	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/95/a529b6fa9bab6d4167077e512e49bc	-	-
166	79/68c3e2	7b6516c4-30b9-4715-b8ce-232e0c80137e	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ (10)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:31:56.771	2024-10-17 16:32:36.309	2024-10-17 16:34:06.220	2m 9s	1m 34s	will-batch-queue	102.2%	0.0%	43 MB	2.7 GB	44.4 MB	2.7 GB	81.6 MB	68.6 MB	54549	1333	0	168 KB	2142	537	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/79/68c3e22f9de4324ed7eae70fc1785c	-	-
236	cd/80ce6a	d0703b69-342e-4def-9ecf-a8dad1c283a3	RUN:HV:COUNT_ALIGNMENT_DUPLICATES	-	RUN:HV:COUNT_ALIGNMENT_DUPLICATES (6)	COMPLETED	0	-	wave.seqera.io/wt/5868e9d839a1/library/ubuntu:latest	1	-	-	4 GB	1	2024-10-17 16:32:46.717	2024-10-17 16:33:26.194	2024-10-17 16:34:06.246	1m 20s	93ms	will-batch-queue	60.8%	0.0%	1.5 MB	4.2 MB	1.5 MB	4.2 MB	3.9 MB	483.8 KB	628	74	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/cd/80ce6a097ed2f747df201bbc24fa0a	-	-
140	0c/1d0f3f	207660b8-821f-41cd-be13-6f6d9d83afe2	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ (5)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:31:37.032	2024-10-17 16:32:36.203	2024-10-17 16:34:06.195	2m 29s	48s	will-batch-queue	107.1%	0.0%	42.8 MB	1.4 GB	44.1 MB	1.4 GB	41.5 MB	33.4 MB	19976	673	0	168 KB	1086	927	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/0c/1d0f3f50b2539a96d35969c32152e3	-	-
154	8e/7e6b61	d527302f-81f8-4aed-b515-97b727279ba4	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ (7)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:31:47.005	2024-10-17 16:32:36.283	2024-10-17 16:34:06.207	2m 19s	1m 26s	will-batch-queue	102.2%	0.0%	43.2 MB	2.7 GB	44.7 MB	2.7 GB	93.4 MB	81.6 MB	46627	1591	0	168 KB	2584	218	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/8e/7e6b61fa0a0189a1d3151496d38794	-	-
217	5e/f46341	fcbfe36f-2ad2-4d82-850e-aaa15486ea7a	RUN:HV:BOWTIE2_HV	-	RUN:HV:BOWTIE2_HV (11)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:32:36.702	2024-10-17 16:33:36.224	2024-10-17 16:34:06.233	1m 30s	8.4s	will-batch-queue	615.5%	0.9%	2.1 GB	3.9 GB	2.1 GB	3.9 GB	1.9 GB	73 MB	64121	5380	0	0	7340	98	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/5e/f4634154cace74248beb8eb7249ff8	-	-
185	1b/b12a5f	12654167-3f89-4da3-9604-54475cbc1840	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ (11)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:32:16.752	2024-10-17 16:32:26.419	2024-10-17 16:34:16.225	1m 59s	1m 40s	will-batch-queue	102.1%	0.0%	42.6 MB	1.4 GB	44.2 MB	1.4 GB	79.5 MB	66.5 MB	54401	1306	0	168 KB	2114	842	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/1b/b12a5f496ad9db1d66f3db50e19a34	-	-
210	9f/834684	a336b885-3841-487b-ae2d-9791704b1351	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_DEDUP (7)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:32:36.460	2024-10-17 16:32:46.526	2024-10-17 16:34:16.252	1m 40s	13s	will-batch-queue	52.4%	0.0%	1.6 MB	10.6 MB	1.6 MB	14.5 MB	159.8 MB	121.3 MB	229170	312199	0	0	412763	106	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/9f/834684c8fc433512f2bbbc5a707599	-	-
192	92/06d6b1	82a94c2c-900b-4043-a849-d7ea9a982092	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ (11)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:32:16.767	2024-10-17 16:32:26.419	2024-10-17 16:34:16.239	1m 59s	19.7s	will-batch-queue	105.1%	0.0%	42.9 MB	1.4 GB	44.5 MB	1.4 GB	24.3 MB	17.6 MB	10305	379	0	168 KB	511	68	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/92/06d6b13dce9222cb71d20a1ee8303f	-	-
219	cb/bc7b1e	be21f78c-45d5-4d51-8eec-15a385a0869a	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (8)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:32:36.604	2024-10-17 16:32:46.527	2024-10-17 16:34:16.280	1m 40s	1.7s	will-batch-queue	246.7%	0.0%	110.8 MB	1.6 GB	115.7 MB	1.6 GB	20.6 MB	4 MB	2056	531	0	112 KB	375	19	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/cb/bc7b1e042b013d2888d45e3c6d67c3	-	-
31	aa/46ebcb	a7218c28-2179-414f-bc78-1215b03893e4	RUN:RAW:QC:FASTQC	-	RUN:RAW:QC:FASTQC (18)	COMPLETED	0	-	wave.seqera.io/wt/c52ad56fe614/staphb/fastqc:0.12.1	2	-	-	4 GB	1	2024-10-17 16:27:41.548	2024-10-17 16:29:36.154	2024-10-17 16:34:16.210	6m 35s	4m 6s	will-batch-queue	201.4%	0.2%	585.3 MB	4.2 GB	585.4 MB	11.9 GB	3.2 GB	3.4 MB	6632128	12857	0	3.1 MB	10	7	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/aa/46ebcb7a61e9a5299a2f97d791ec4f	-	-
214	73/154c19	87b952cb-de73-4df2-90f2-f448054002cf	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (7)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:32:36.612	2024-10-17 16:32:46.528	2024-10-17 16:34:16.292	1m 40s	1.4s	will-batch-queue	263.1%	0.0%	111.1 MB	1.6 GB	116 MB	1.6 GB	18 MB	2.3 MB	1731	310	0	112 KB	253	116	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/73/154c192a147c071c408e0ea4cd9835	-	-
213	13/efd076	e1d2dabb-5841-4210-b51a-4c0ea682a5be	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP (4)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:32:36.530	2024-10-17 16:32:46.526	2024-10-17 16:34:16.265	1m 40s	2s	will-batch-queue	50.8%	0.0%	1.6 MB	10.6 MB	1.6 MB	14.5 MB	18.7 MB	14.1 MB	28754	31055	0	0	32050	1411	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/13/efd076d392a0101214e0f12aa0f91b	-	-
223	dd/fb115f	a35662ee-daf5-4e74-a4b9-d38c08d65eb9	RUN:HV:COUNT_ALIGNMENT_DUPLICATES	-	RUN:HV:COUNT_ALIGNMENT_DUPLICATES (2)	COMPLETED	0	-	wave.seqera.io/wt/5868e9d839a1/library/ubuntu:latest	1	-	-	4 GB	1	2024-10-17 16:32:36.700	2024-10-17 16:32:46.529	2024-10-17 16:34:16.328	1m 40s	134ms	will-batch-queue	72.9%	0.0%	1.4 MB	4.2 MB	1.4 MB	4.2 MB	6.9 MB	875.4 KB	1019	123	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/dd/fb115fe1a281c532bfd5eaf272f566	-	-
224	fb/271fa6	788b1d34-1592-42dd-81bc-702a63bd4a85	RUN:HV:COUNT_ALIGNMENT_DUPLICATES	-	RUN:HV:COUNT_ALIGNMENT_DUPLICATES (3)	COMPLETED	0	-	wave.seqera.io/wt/5868e9d839a1/library/ubuntu:latest	1	-	-	4 GB	1	2024-10-17 16:32:36.827	2024-10-17 16:32:46.530	2024-10-17 16:34:16.352	1m 40s	75ms	will-batch-queue	37.6%	0.0%	1.5 MB	4.2 MB	1.5 MB	4.2 MB	1.3 MB	154.6 KB	299	33	0	0	5	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/fb/271fa67c569cff098e50d066c9408b	-	-
220	f7/4070c5	50f08f90-89bd-4c2f-977b-11ff5908c1c9	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (2)	COMPLETED	0	-	wave.seqera.io/wt/9450dd4d0dfe/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-17 16:32:36.699	2024-10-17 16:32:46.529	2024-10-17 16:34:16.306	1m 40s	79ms	will-batch-queue	33.2%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	80.9 KB	225 B	204	14	0	0	5	2	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/f7/4070c5a5f498244cd5fb696804e4aa	-	-
231	c9/b4aeb7	986b4db1-7d1a-42a3-b569-e8ac5f43f029	RUN:HV:COUNT_ALIGNMENT_DUPLICATES	-	RUN:HV:COUNT_ALIGNMENT_DUPLICATES (4)	COMPLETED	0	-	wave.seqera.io/wt/5868e9d839a1/library/ubuntu:latest	1	-	-	4 GB	1	2024-10-17 16:32:46.581	2024-10-17 16:34:16.352	2024-10-17 16:34:26.282	1m 40s	44ms	will-batch-queue	20.0%	0.0%	1.5 MB	4.2 MB	1.5 MB	4.2 MB	309.5 KB	28.3 KB	173	17	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/c9/b4aeb764871dc99e4cb7a1f028c149	-	-
179	9f/f811eb	d8545154-5713-4456-a0b9-6076c03d30e4	RUN:PROFILE:TAXONOMY_NORIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_NORIBO:KRAKEN (2)	COMPLETED	0	-	wave.seqera.io/wt/32f8dcc2444d/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-17 16:32:17.709	2024-10-17 16:32:36.502	2024-10-17 16:34:26.250	2m 9s	1m 40s	will-batch-queue	89.3%	31.2%	74.9 GB	78.8 GB	77.8 GB	78.9 GB	77.8 GB	236.7 KB	300	349	0	0	201334	53484	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/9f/f811eb80c1aa789cf9c2e8cca9163c	-	-
181	34/14ace0	067d11e7-e710-41d1-b73d-88db66c2a6c8	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN (2)	COMPLETED	0	-	wave.seqera.io/wt/32f8dcc2444d/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-17 16:32:17.713	2024-10-17 16:32:36.503	2024-10-17 16:34:26.262	2m 9s	1m 42s	will-batch-queue	90.0%	32.2%	77.3 GB	77.8 GB	77.3 GB	77.8 GB	77.8 GB	1.1 MB	362	1403	0	0	186357	52654	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/34/14ace0e1875986fd8cfb0aa59e83e1	-	-
25	a0/410f10	6868d6f9-d95f-438f-a312-928e14616116	RUN:RAW:QC:FASTQC	-	RUN:RAW:QC:FASTQC (14)	COMPLETED	0	-	wave.seqera.io/wt/c52ad56fe614/staphb/fastqc:0.12.1	2	-	-	4 GB	1	2024-10-17 16:27:41.738	2024-10-17 16:29:36.159	2024-10-17 16:34:26.239	6m 45s	4m 22s	will-batch-queue	199.0%	0.3%	745.8 MB	4.1 GB	745.8 MB	11.9 GB	3.3 GB	3.5 MB	6929221	12890	0	3.2 MB	11	12	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/a0/410f10e919a26f8573ab1727fcc2f8	-	-
228	36/004fb1	fd4e52d0-7141-4725-adec-e6906daecb26	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP (6)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:32:46.598	2024-10-17 16:34:16.353	2024-10-17 16:34:26.333	1m 40s	5s	will-batch-queue	54.3%	0.0%	1.6 MB	10.6 MB	1.6 MB	14.5 MB	49.1 MB	37.2 MB	71944	89811	0	0	140621	911	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/36/004fb11242ff0969a55755255e7c8a	-	-
234	57/7d824d	12012205-e0ff-4f20-a159-5f4dfa59096f	RUN:HV:COUNT_ALIGNMENT_DUPLICATES	-	RUN:HV:COUNT_ALIGNMENT_DUPLICATES (5)	COMPLETED	0	-	wave.seqera.io/wt/5868e9d839a1/library/ubuntu:latest	1	-	-	4 GB	1	2024-10-17 16:32:46.632	2024-10-17 16:34:16.358	2024-10-17 16:34:26.353	1m 40s	134ms	will-batch-queue	64.0%	0.0%	1.5 MB	4.2 MB	1.5 MB	4.2 MB	8.6 MB	1023.9 KB	1230	142	0	0	5	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/57/7d824de8dd5944f5afc12e1784a856	-	-
